"player_name","avg_age_in_career","avg_player_height","avg_player_weight","college","country","draft_year","draft_round","draft_number","total_gp","avg_pts","avg_reb","avg_ast","avg_net_rating","avg_oreb_pct","avg_dreb_pct","avg_usg_pct","avg_ts_pct","avg_ast_pct","modern_draft_round"
"Anthony Carter",31,187.373846153846,87.9270646153846,"Hawaii","USA","Undrafted","Undrafted","Undrafted",623,4.82568218298555,2.07720706260032,3.78747993579454,-0.546153846153846,0.0214615384615385,0.100153846153846,0.166230769230769,0.433461538461538,0.310461538461538,"Undrafted"
"Anthony Davis",25,208.510909090909,110.676448,"Kentucky","USA","2012","1","1",660,23.9975757575758,10.3987878787879,2.37075757575758,1.39090909090909,0.0791818181818182,0.231090909090909,0.277727272727273,0.586454545454545,0.120818181818182,"Round 1"
"Anthony Edwards",20,193.04,102.0582,"Georgia","USA","2020","1","1",223,21.8233183856502,5.1219730941704,3.7219730941704,0.3,0.021,0.124333333333333,0.272666666666667,0.549,0.169,"Round 1"
"Anthony Gill",29,201.506666666667,104.32616,"Virginia","USA","Undrafted","Undrafted","Undrafted",129,3.53255813953488,1.82868217054264,0.55968992248062,1.13333333333333,0.069,0.121,0.132333333333333,0.627666666666667,0.0756666666666667,"Undrafted"
"Anthony Goldwire",30,187.96,82.553744,"Houston","USA","1994","2","52",224,6.43794642857143,1.41294642857143,2.81964285714286,-6.3,0.0104285714285714,0.0774285714285714,0.172857142857143,0.438,0.222428571428571,"Round 2"
"Anthony Grundy",27,190.5,83.91452,"North Carolina State","USA","Undrafted","Undrafted","Undrafted",12,4.3,1.4,0.8,10.7,0.011,0.144,0.22,0.589,0.13,"Undrafted"
"Anthony Johnson",29,190.5,87.2292307692308,"College of Charleston","USA","1997","2","39",793,5.60542244640605,1.69899117276166,2.87402269861286,-0.876923076923077,0.0233846153846154,0.0794615384615385,0.162076923076923,0.483384615384615,0.239846153846154,"Round 2"
"Anthony Lamb",24,198.12,102.965384,"Vermont","USA","Undrafted","Undrafted","Undrafted",88,6.22045454545455,3.26818181818182,1.35227272727273,7.3,0.034,0.121,0.128333333333333,0.377666666666667,0.197,"Undrafted"
"Anthony Mason",33.1666666666667,203.2,116.043953333333,"Tennessee State","USA","1988","3","53",463,12.3408207343413,9.04362850971922,4.15917926565875,1.28333333333333,0.0596666666666667,0.212166666666667,0.155166666666667,0.553333333333333,0.171666666666667,"Round 2"
"Anthony Miller",28,205.74,115.66596,"Michigan State","USA","1994","2","39",108,2.61851851851852,2.88425925925926,0.259259259259259,-10.5166666666667,0.0838333333333333,0.292,0.141166666666667,0.464,0.0606666666666667,"Round 2"
"Anthony Morrow",27,195.58,95.25432,"Georgia Tech","USA","Undrafted","Undrafted","Undrafted",564,9.44645390070922,2.14485815602837,0.88563829787234,-1.68888888888889,0.0271111111111111,0.0772222222222222,0.181555555555556,0.560111111111111,0.0611111111111111,"Undrafted"
"Anthony Parker",31,198.12,97.0182888888889,"Bradley","USA","1997","1","21",494,9.05303643724696,3.20364372469636,2.27955465587045,2.98888888888889,0.0207777777777778,0.100444444444444,0.157666666666667,0.585111111111111,0.113888888888889,"Round 1"
"Anthony Peeler",31,193.04,94.347136,"Missouri","USA","1992","1","15",574,9.26864111498258,2.66864111498258,2.55853658536585,-1.18888888888889,0.0276666666666667,0.0936666666666667,0.177555555555556,0.510444444444444,0.157666666666667,"Round 1"
"Anthony Randolph",21.5,209.973333333333,99.79024,"Louisiana State","USA","2008","1","14",252,7.09047619047619,4.27103174603175,0.744047619047619,-5.06666666666667,0.0915,0.208,0.228333333333333,0.516166666666667,0.0803333333333333,"Round 1"
"Anthony Roberson",24.3333333333333,187.96,82.8561386666667,"Florida","USA","Undrafted","Undrafted","Undrafted",65,4.09384615384615,0.793846153846154,0.54,-7.06666666666667,0.0103333333333333,0.0753333333333333,0.211,0.521,0.105666666666667,"Undrafted"
"Anthony Tolliver",30,203.590769230769,109.420347076923,"Creighton","USA","Undrafted","Undrafted","Undrafted",730,6.08657534246575,3.30821917808219,0.894520547945206,-0.0615384615384614,0.0415384615384615,0.141153846153846,0.132384615384615,0.539846153846154,0.0668461538461538,"Undrafted"
"Antoine Carr",36.5,205.74,115.66596,"Wichita State","USA","1983","1","8",187,5.86631016042781,2.0903743315508,0.723529411764706,-4.625,0.054,0.12225,0.18925,0.48475,0.0835,"Round 1"
"Antoine Rigaudeau",31,200.66,95.25432,"None","USA","Undrafted","Undrafted","Undrafted",11,1.5,0.7,0.5,-33.7,0.044,0.055,0.211,0.243,0.128,"Undrafted"
"Antoine Walker",25.5,205.74,110.336254,"Kentucky","USA","1996","1","6",893,17.5157894736842,7.70447928331467,3.5441209406495,-2.04166666666667,0.0659166666666667,0.18475,0.259416666666667,0.48175,0.169916666666667,"Round 1"
"Antoine Wright",24.5,200.66,97.1442866666667,"Texas A&M","USA","2005","1","15",297,5.44983164983165,2.28989898989899,1.0050505050505,-5.2,0.036,0.0938333333333333,0.149166666666667,0.417,0.0661666666666667,"Round 1"
"Antonio Anderson",25,198.12,97.52228,"Memphis","USA","Undrafted","Undrafted","Undrafted",1,2,1,0,-7.3,0.067,0,0.1,0.333,0,"Undrafted"
"Antonio Blakeney",21.5,193.04,88.223644,"Louisiana State","USA","Undrafted","Undrafted","Undrafted",76,7.45,1.85,0.8,-4.55,0.0095,0.1015,0.2335,0.479,0.0875,"Undrafted"
"Antonio Burks",25.5,182.88,88.45044,"Memphis","USA","2004","2","36",81,2.2962962962963,0.57037037037037,1.27037037037037,-4.45,0.007,0.069,0.1745,0.4505,0.246,"Round 2"
"Antonio Daniels",29.0769230769231,193.04,92.4629846153846,"Bowling Green","USA","1997","1","4",872,7.58532110091743,1.8579128440367,3.36800458715596,2.54615384615385,0.0129230769230769,0.0879230769230769,0.159307692307692,0.543769230769231,0.235615384615385,"Round 1"
"Antonio Davis",32.5,205.74,105.686936,"Texas-El Paso","USA","1990","2","45",696,10.5900862068966,7.84425287356322,1.28290229885057,-0.65,0.0998,0.1962,0.1763,0.5098,0.0676,"Round 2"
"Antonio Harvey",29.6,210.82,106.59412,"Pfeiffer","USA","Undrafted","Undrafted","Undrafted",46,2.19565217391304,1.56304347826087,0.33695652173913,-4.18,0.0758,0.1586,0.1686,0.4772,0.0732,"Undrafted"
"Antonio Lang",26.5,203.2,95.82131,"Duke","USA","1994","2","29",90,2.26444444444444,1.70888888888889,0.402222222222222,-12.3,0.0785,0.14475,0.1335,0.5475,0.06275,"Round 1"
"Antonio McDyess",29.0714285714286,205.74,107.890097142857,"Alabama","USA","1995","1","2",939,11.9289669861555,7.52747603833866,1.30532481363152,0.0285714285714284,0.102285714285714,0.218857142857143,0.2055,0.532214285714286,0.0852142857142857,"Round 1"
"Antonis Fotsis",21,208.28,99.336648,"None","Greece","2001","2","47",28,3.9,2.2,0.4,-6.1,0.088,0.121,0.19,0.479,0.057,"Round 2"
"Antonius Cleveland",25,196.85,88.45044,"S.E. Missouri","USA","Undrafted","Undrafted","Undrafted",28,1.24285714285714,0.721428571428572,0.1,-10.85,0.0295,0.1035,0.133,0.413,0.0295,"Undrafted"
"Anzejs Pasecniks",24.5,217.17,103.872568,"None","Latvia","2017","1","25",28,5.59285714285714,3.89285714285714,0.710714285714286,-52.1,0.1145,0.0765,0.263,0.2755,0.1955,"Round 1"
"Archie Goodwin",20.5,195.58,90.831798,"Kentucky","USA","2013","1","29",165,6.29575757575758,2.01939393939394,1.27030303030303,-9.85,0.04125,0.11025,0.2155,0.5355,0.1425,"Round 1"
"Arinze Onuaku",27.3333333333333,205.74,121.713853333333,"Syracuse","USA","Undrafted","Undrafted","Undrafted",19,1.78947368421053,1.86315789473684,0.505263157894737,-18.8,0.093,0.236333333333333,0.11,0.508666666666667,0.120666666666667,"Undrafted"
"Armen Gilliam",34.5,205.74,117.93392,"Nevada-Las Vegas","USA","1987","1","2",246,9.0390243902439,5.18130081300813,0.90650406504065,-3.225,0.083,0.189,0.2085,0.5285,0.072,"Round 1"
"Armon Johnson",22.5,190.5,88.45044,"Nevada","USA","2010","2","34",47,3.34042553191489,0.995744680851064,1.2,-4.4,0.025,0.1085,0.2105,0.506,0.2335,"Round 2"
"Armoni Brooks",23.5,190.5,88.45044,"Houston","USA","2019","Undrafted","Undrafted",74,6.89459459459459,2.30540540540541,1.20810810810811,-7.75,0.019,0.1045,0.167,0.524,0.0975,"Undrafted"
"Arnett Moultrie",22.5,208.28,109.99606,"Mississippi State","USA","2012","1","27",59,3.55762711864407,3.0593220338983,0.2,-11.85,0.106,0.1485,0.122,0.5215,0.023,"Round 1"
"Arnoldas Kulboka",24,208.28,94.800728,"None","Lithuania","2018","2","55",2,0,0,0,-100,0,0,0.071,0,0,"Round 2"
"Aron Baynes",30,208.28,117.93392,"Washington State","Australia","Undrafted","Undrafted","Undrafted",522,5.97681992337165,4.57605363984674,0.786015325670498,2.14444444444444,0.101111111111111,0.192,0.170555555555556,0.543555555555556,0.0754444444444445,"Undrafted"
"Arron Afflalo",27,195.58,96.9037454545455,"UCLA","USA","2007","1","27",762,10.7570866141732,2.84343832020997,1.82335958005249,-1.53636363636364,0.0192727272727273,0.099,0.171090909090909,0.551090909090909,0.0992727272727273,"Round 1"
"Art Long",29,205.74,112.339618666667,"Cincinnati","USA","Undrafted","Undrafted","Undrafted",98,3.5030612244898,3.26428571428571,0.512244897959184,-7.9,0.113,0.208333333333333,0.174,0.294666666666667,0.0673333333333333,"Undrafted"
"Arvydas Macijauskas",26,193.04,97.068688,"None","Lithuania","Undrafted","Undrafted","Undrafted",19,2.3,0.5,0.3,-10.8,0.028,0.065,0.197,0.462,0.071,"Undrafted"
"Arvydas Sabonis",34.6666666666667,220.98,132.448864,"None","Lithuania","1986","1","24",397,11.5070528967254,7.17808564231738,2.10226700251889,7.11666666666667,0.0748333333333333,0.263333333333333,0.2235,0.5605,0.145333333333333,"Round 1"
"Ashraf Amaya",25,203.2,104.32616,"Southern Illinois","USA","Undrafted","Undrafted","Undrafted",31,1.3,1.7,0.1,-8.6,0.127,0.289,0.184,0.382,0.038,"Undrafted"
"Ashton Hagans",21,190.5,86.18248,"Kentucky","USA","Undrafted","Undrafted","Undrafted",2,0,0,0,-21.8,0,0,0.083,0,0,"Undrafted"
"Austin Croshere",28.5,207.433333333333,108.106093333333,"Providence","USA","1997","1","12",659,6.78133535660091,4.0309559939302,0.936874051593323,-1.49166666666667,0.0703333333333333,0.196416666666667,0.192666666666667,0.520916666666667,0.100083333333333,"Round 1"
"Austin Daye",24.5,210.82,92.2303733333333,"Gonzaga","USA","2009","1","15",293,5.21262798634812,2.58873720136519,0.738225255972696,-4.8,0.0353333333333333,0.184333333333333,0.199333333333333,0.486166666666667,0.0841666666666667,"Round 1"
"Austin Reaves",24.5,195.58,89.357624,"Oklahoma","USA","Undrafted","Undrafted","Undrafted",125,10.2184,3.0976,2.6192,3.35,0.0245,0.089,0.1375,0.6435,0.128,"Undrafted"
"Austin Rivers",25,192.809090909091,90.7184,"Duke","USA","2012","1","10",707,8.48953323903819,2.04483734087694,2.14427157001414,-1.03636363636364,0.0137272727272727,0.0777272727272727,0.167454545454545,0.517636363636364,0.133909090909091,"Round 1"
"Avery Bradley",25.5,188.595,81.64656,"Texas","USA","2010","1","19",660,11.0418181818182,2.81893939393939,1.68575757575758,-2.125,0.0233333333333333,0.0845,0.191166666666667,0.50375,0.0975,"Round 1"
"Avery Bradley",25.5,188.595,81.64656,"Texas-Austin","USA","2010","1","19",660,11.0418181818182,2.81893939393939,1.68575757575758,-2.125,0.0233333333333333,0.0845,0.191166666666667,0.50375,0.0975,"Round 1"
"Avery Johnson",35.5,180.34,81.930055,"Southern","USA","Undrafted","Undrafted","Undrafted",500,8.3632,1.5634,5.3324,0.875,0.015375,0.0535,0.182875,0.493125,0.32725,"Undrafted"
"Awvee Storey",29.3333333333333,198.12,102.0582,"Arizona State","USA","Undrafted","Undrafted","Undrafted",60,2.36,1.375,0.358333333333333,-6.86666666666667,0.108666666666667,0.103,0.191333333333333,0.425333333333333,0.0773333333333333,"Undrafted"
"Axel Toupane",25,200.66,95.25432,"None","France","Undrafted","Undrafted","Undrafted",33,3.06666666666667,1.18484848484848,0.566666666666667,-3.7,0.0106666666666667,0.064,0.101,0.532666666666667,0.0553333333333333,"Undrafted"
"Ayo Dosunmu",22.5,194.31,90.7184,"Illinois","USA","2021","2","38",157,8.69808917197452,2.8,2.94331210191083,-3.15,0.0175,0.0855,0.1415,0.5815,0.1495,"Round 2"
"B.J. Armstrong",30.5,187.96,82.78054,"Iowa","USA","1989","1","18",174,5.49712643678161,1.36206896551724,2.40402298850575,-6.6,0.01,0.09075,0.17075,0.53575,0.263,"Round 1"
"Bam Adebayo",22.5,206.586666666667,115.66596,"Kentucky","USA","2017","1","14",418,14.705980861244,8.47870813397129,3.41411483253588,2.56666666666667,0.0781666666666667,0.213833333333333,0.209666666666667,0.602833333333333,0.182,"Round 1"
"Baron Davis",27,190.5,98.2550055384615,"UCLA","USA","1999","1","3",835,16.1021556886228,3.81964071856287,7.22467065868264,1.46153846153846,0.029,0.0960769230769231,0.242846153846154,0.497615384615385,0.355153846153846,"Round 1"
"Ben Bentil",22,205.74,106.59412,"Providence","Ghana","2016","2","51",3,0,0.7,0,-44,0,0.25,0.184,0,0,"Round 2"
"Ben Davis",25.5,205.74,109.42907,"Arizona","USA","1996","2","43",40,1.375,1.3625,0.13,-11.15,0.21825,0.18025,0.23525,0.34575,0.10425,"Round 2"
"Ben Gordon",27,190.5,90.9245781818182,"Connecticut","USA","2004","1","3",744,14.908064516129,2.47782258064516,2.51639784946237,-3.41818181818182,0.0170909090909091,0.0876363636363636,0.251272727272727,0.533272727272727,0.157636363636364,"Round 1"
"Ben Handlogten",30.5,208.28,108.86208,"Western Michigan","USA","Undrafted","Undrafted","Undrafted",38,4.27631578947368,3.14473684210526,0.510526315789474,-6.6,0.131,0.227,0.18,0.551,0.069,"Undrafted"
"Ben Hansbrough",25,190.5,92.079176,"Notre Dame","USA","Undrafted","Undrafted","Undrafted",28,2,0.6,0.8,-6.7,0.01,0.082,0.163,0.501,0.202,"Undrafted"
"Ben McLemore",25,193.886666666667,88.7528346666667,"Kansas","USA","2013","1","7",556,9.01151079136691,2.28363309352518,1.00269784172662,-4.82222222222222,0.0188888888888889,0.0893333333333333,0.182,0.542777777777778,0.0653333333333333,"Round 1"
"Ben Moore",23,203.2,99.79024,"Southern Methodist","USA","Undrafted","Undrafted","Undrafted",2,0,0.5,0.5,-79.8,0,0.167,0,0,0.111,"Undrafted"
"Ben Simmons",23.2,208.788,107.047712,"Louisiana State","Australia","2016","1","1",317,14.7283911671924,7.81735015772871,7.52334384858044,4.16,0.052,0.1722,0.1964,0.5768,0.3282,"Round 1"
"Ben Uzoh",23.5,190.5,92.98636,"Tulsa","USA","Undrafted","Undrafted","Undrafted",60,4.01,2.16,2.14,-3.9,0.069,0.1125,0.184,0.4225,0.279,"Undrafted"
"Ben Wallace",29.5,205.74,108.86208,"Virginia Union","USA","Undrafted","Undrafted","Undrafted",1088,5.73823529411765,9.64154411764706,1.31387867647059,3.0375,0.121,0.24225,0.10825,0.4654375,0.06225,"Undrafted"
"Bennedict Mathurin",21,195.58,95.25432,"Arizona","Canada","2022","1","6",78,16.7,4.1,1.5,-4.3,0.037,0.103,0.235,0.566,0.078,"Round 1"
"Beno Udrih",28,190.5,92.4978763076923,"None","Slovenia","2004","1","28",831,8.37352587244284,2.0517448856799,3.44127557160048,-0.5,0.0195384615384615,0.0881538461538462,0.193076923076923,0.528692307692308,0.263307692307692,"Round 1"
"Benoit Benjamin",33.5,213.36,115.09897,"Creighton","USA","1985","1","3",27,3.05555555555556,2.63333333333333,0.192592592592593,9.5,0.06825,0.1825,0.15625,0.418,0.02575,"Round 1"
"Bernard James",29,208.28,108.106093333333,"Florida State","USA","2012","2","33",92,2.1804347826087,2.27391304347826,0.134782608695652,-1.7,0.122333333333333,0.180666666666667,0.123333333333333,0.545666666666667,0.0293333333333333,"Round 2"
"Bernard Robinson",25,198.12,95.25432,"Michigan","USA","2004","2","45",128,4.5109375,2.428125,1.00625,-6.93333333333333,0.0463333333333333,0.139666666666667,0.157666666666667,0.471333333333333,0.128,"Round 2"
"Bill Curley",27.5,205.74,105.46014,"Boston College","USA","1994","1","22",94,2.66702127659575,1.79148936170213,0.387234042553191,-2.1,0.08175,0.12025,0.13075,0.5055,0.047,"Round 1"
"Bill Wennington",35.5,213.36,118.387512,"St. John's (NY)","USA","1985","1","16",154,3.94155844155844,2.0025974025974,0.52987012987013,-1.025,0.07,0.1695,0.187,0.42875,0.06625,"Round 1"
"Billy Garrett",24,198.12,97.52228,"DePaul","USA","Undrafted","Undrafted","Undrafted",4,6.5,0.8,1.8,-8.6,0,0.041,0.215,0.452,0.189,"Undrafted"
"Billy Owens",30,204.724,101.151016,"Syracuse","USA","1991","1","3",272,8.37794117647059,5.75367647058824,2.18455882352941,-2.86,0.0852,0.1616,0.179,0.466,0.1336,"Round 1"
"Billy Thomas",30.3333333333333,195.58,99.4878453333333,"Kansas","USA","Undrafted","Undrafted","Undrafted",53,2.72075471698113,0.958490566037736,0.490566037735849,-3.4,0.0213333333333333,0.0823333333333333,0.178666666666667,0.442,0.062,"Undrafted"
"Bimbo Coles",32.5,187.96,82.553744,"Virginia Tech","USA","1990","2","40",383,6.27258485639687,1.83890339425587,3.23524804177546,-9.2875,0.018875,0.0745,0.15925,0.448875,0.241375,"Round 2"
"Bismack Biyombo",24.5,204.893333333333,113.775993333333,"None","Democratic Republic of the Congo","2011","1","7",799,5.10312891113892,5.94806007509387,0.61476846057572,-5.325,0.103666666666667,0.214333333333333,0.1295,0.560083333333333,0.05275,"Round 1"
"Bismack Biyombo",24.5,204.893333333333,113.775993333333,"None","DRC","2011","1","7",799,5.10312891113892,5.94806007509387,0.61476846057572,-5.325,0.103666666666667,0.214333333333333,0.1295,0.560083333333333,0.05275,"Round 1"
"Bison Dele",29,210.82,117.93392,"Arizona","USA","1991","1","10",136,13.5375,7.36691176470588,1.27867647058824,1.13333333333333,0.106,0.187,0.253666666666667,0.508666666666667,0.107666666666667,"Round 1"
"BJ Johnson",24.3333333333333,199.813333333333,90.7184,"None","USA","Undrafted","Undrafted","Undrafted",21,3.76666666666667,1.8047619047619,0.142857142857143,-9.96666666666667,0.054,0.136,0.182666666666667,0.513666666666667,0.0196666666666667,"Undrafted"
"BJ Johnson",24.3333333333333,199.813333333333,90.7184,"La Salle","USA","Undrafted","Undrafted","Undrafted",21,3.76666666666667,1.8047619047619,0.142857142857143,-9.96666666666667,0.054,0.136,0.182666666666667,0.513666666666667,0.0196666666666667,"Undrafted"
"Blake Ahearn",25.6666666666667,187.96,86.18248,"Missouri State","USA","Undrafted","Undrafted","Undrafted",19,4.61578947368421,1.16315789473684,1.18421052631579,-8.1,0.00233333333333333,0.0876666666666667,0.239333333333333,0.477666666666667,0.183666666666667,"Undrafted"
"Blake Griffin",28,207.498461538462,113.677133538462,"Oklahoma","USA","2009","1","1",765,18.9585620915033,8,4.00392156862745,4.36923076923077,0.0634615384615385,0.197384615384615,0.251923076923077,0.552307692307692,0.204923076923077,"Round 1"
"Blake Wesley",20,193.04,83.91452,"Notre Dame","USA","2022","1","25",37,5,2.2,2.6,-13.4,0.016,0.101,0.18,0.393,0.201,"Round 1"
"Blue Edwards",32,193.04,99.336648,"East Carolina","USA","1989","1","21",166,8.59879518072289,2.65903614457831,2.10602409638554,-5.73333333333333,0.0356666666666667,0.101666666666667,0.194,0.496,0.166666666666667,"Round 1"
"Bo Outlaw",31.5,203.2,97.52228,"Houston","USA","Undrafted","Undrafted","Undrafted",716,5.57723463687151,5.1877094972067,1.76312849162011,-1.38333333333333,0.0865,0.143,0.125,0.575083333333333,0.0936666666666667,"Undrafted"
"Bob McCann",34,198.12,110.676448,"Morehead State","USA","1987","2","32",1,0,1,0,-27.5,0,0.2,0.088,0,0,"Round 2"
"Bob Sura",28,195.58,90.7184,"Florida State","USA","1995","1","17",578,9.06868512110727,3.63685121107266,3.87629757785467,-1.81111111111111,0.0437777777777778,0.123888888888889,0.193444444444444,0.501777777777778,0.271888888888889,"Round 1"
"Boban Marjanovic",30.5,221.9325,131.54168,"None","Serbia","Undrafted","Undrafted","Undrafted",317,5.65804416403785,3.6583596214511,0.476971608832808,7.2,0.138875,0.267125,0.247625,0.630875,0.07625,"Undrafted"
"Bobby Brown",28.5,187.96,79.3786,"Cal State-Fullerton","USA","Undrafted","Undrafted","Undrafted",158,4.36012658227848,0.654430379746835,1.47215189873418,-14.45,0.00925,0.05725,0.23825,0.46275,0.217,"Undrafted"
"Bobby Hurley",26.5,182.88,74.84268,"Duke","USA","1993","1","7",110,3.56545454545454,0.966363636363636,2.94454545454545,-5.3,0.0155,0.062,0.1605,0.4715,0.333,"Round 1"
"Bobby Jackson",30.5,185.42,83.91452,"Minnesota","USA","1997","1","23",755,9.74927152317881,3.09920529801325,2.56715231788079,1.58333333333333,0.0423333333333333,0.116583333333333,0.223,0.505916666666667,0.20375,"Round 1"
"Bobby Jones",23.5,200.66,97.52228,"Washington","USA","2006","2","37",90,3.21555555555556,1.65777777777778,0.502222222222222,-0.7,0.0695,0.132,0.17,0.5215,0.0835,"Round 2"
"Bobby Phills",28.5,195.58,100.017036,"Southern","USA","1991","2","45",202,12.4252475247525,3.5019801980198,3.21534653465347,2.775,0.032,0.09325,0.20125,0.5245,0.169,"Round 2"
